density,layer,left_model_axis,matrix_index,metric_axis_order,offset_A,pair_id,panel_seed,positive_pair_id,right_model_axis,variant
coarse,alphafold,sample_index_0_to_4,3066,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
coarse,alphafold,sample_index_0_to_4,3067,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
coarse,alphafold,sample_index_0_to_4,3068,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
fine,alphafold,sample_index_0_to_4,3069,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
fine,alphafold,sample_index_0_to_4,3070,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
fine,alphafold,sample_index_0_to_4,3071,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
coarse,alphafold,sample_index_0_to_4,3072,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
coarse,alphafold,sample_index_0_to_4,3073,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
coarse,alphafold,sample_index_0_to_4,3074,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
fine,alphafold,sample_index_0_to_4,3075,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
fine,alphafold,sample_index_0_to_4,3076,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
fine,alphafold,sample_index_0_to_4,3077,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
coarse,alphafold,sample_index_0_to_4,3078,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,3079,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,3080,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,3081,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,3082,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,3083,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,3084,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
coarse,alphafold,sample_index_0_to_4,3085,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
coarse,alphafold,sample_index_0_to_4,3086,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
fine,alphafold,sample_index_0_to_4,3087,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
fine,alphafold,sample_index_0_to_4,3088,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
fine,alphafold,sample_index_0_to_4,3089,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
coarse,alphafold,sample_index_0_to_4,3090,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
coarse,alphafold,sample_index_0_to_4,3091,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
coarse,alphafold,sample_index_0_to_4,3092,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
fine,alphafold,sample_index_0_to_4,3093,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
fine,alphafold,sample_index_0_to_4,3094,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
fine,alphafold,sample_index_0_to_4,3095,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_5e7561364e47|HUMAN_BACKGROUND_2273188,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
coarse,alphafold,sample_index_0_to_4,3096,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,3097,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,3098,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,3099,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,3100,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,3101,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,3102,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
coarse,alphafold,sample_index_0_to_4,3103,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
coarse,alphafold,sample_index_0_to_4,3104,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
fine,alphafold,sample_index_0_to_4,3105,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
fine,alphafold,sample_index_0_to_4,3106,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
fine,alphafold,sample_index_0_to_4,3107,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
coarse,alphafold,sample_index_0_to_4,3108,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
coarse,alphafold,sample_index_0_to_4,3109,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
coarse,alphafold,sample_index_0_to_4,3110,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
fine,alphafold,sample_index_0_to_4,3111,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
fine,alphafold,sample_index_0_to_4,3112,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
fine,alphafold,sample_index_0_to_4,3113,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
coarse,alphafold,sample_index_0_to_4,3114,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,3115,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,3116,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,3117,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,3118,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,3119,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,3120,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
coarse,alphafold,sample_index_0_to_4,3121,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
coarse,alphafold,sample_index_0_to_4,3122,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
fine,alphafold,sample_index_0_to_4,3123,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
fine,alphafold,sample_index_0_to_4,3124,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
fine,alphafold,sample_index_0_to_4,3125,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.50_fixed_charge
coarse,alphafold,sample_index_0_to_4,3126,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
coarse,alphafold,sample_index_0_to_4,3127,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
coarse,alphafold,sample_index_0_to_4,3128,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
fine,alphafold,sample_index_0_to_4,3129,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
fine,alphafold,sample_index_0_to_4,3130,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
fine,alphafold,sample_index_0_to_4,3131,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_1618754,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps8_grid0.50
coarse,alphafold,sample_index_0_to_4,3132,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_175453,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,3133,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_175453,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,3134,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_175453,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,3135,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_175453,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,3136,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_175453,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
fine,alphafold,sample_index_0_to_4,3137,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_175453,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,lpbe_eps4_grid0.50
coarse,alphafold,sample_index_0_to_4,3138,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_175453,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
coarse,alphafold,sample_index_0_to_4,3139,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_175453,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
coarse,alphafold,sample_index_0_to_4,3140,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_175453,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
fine,alphafold,sample_index_0_to_4,3141,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_175453,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
fine,alphafold,sample_index_0_to_4,3142,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_175453,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
fine,alphafold,sample_index_0_to_4,3143,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_175453,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps2_grid0.50
coarse,alphafold,sample_index_0_to_4,3144,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_175453,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
coarse,alphafold,sample_index_0_to_4,3145,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_175453,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
coarse,alphafold,sample_index_0_to_4,3146,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_175453,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
fine,alphafold,sample_index_0_to_4,3147,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_175453,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
fine,alphafold,sample_index_0_to_4,3148,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,0.5,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_175453,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
fine,alphafold,sample_index_0_to_4,3149,peptide_hodgkin;composite_hodgkin;helix_hodgkin;surface_height_rmse_A;surface_normal_mean_dot,1.0,s314159|EBV_IEDB_6fb6893091a7|HUMAN_BACKGROUND_175453,314159,PAIR_HY1B11_UL15_MBP,sample_index_0_to_4,npbe_eps4_grid0.35
